Population_ID	Animal_ID	Genetic Distance	maxUAR1(B)	maxUAR2(B)	maxUAR(P)	spa
17	PAZ18	1.31284362023303	0.117441529784422	0.116052139098529	0.08189826206050602	0.0
17	PAZ19	1.4812228053062544	0.216244587937577	0.115198481066174	0.07904874605539283	6.25
17	PAZ11	1.3933034622883533	0.129496163811341	0.123076976510756	0.07798070820594859	3.12
17	PAZ21	1.4316108415694224	0.161699756952968	0.138692210647288	0.08849615984468195	0.0
17	PAZ20	1.4055949049014835	0.135996271477211	0.125237768350062	0.07512854300567096	6.25
18	BLZ76930	1.1815014668375434	0.0995087054659522	0.0911186753614984	0.07011395530125586	12.5
18	BLZ92998	1.635180617973804	0.099823934786544	0.0966092768077475	0.0813425816459601	0.0
18	BLZ90530	1.4986315989129624	0.133363845068671	0.13321588689823	0.1102802645741957	3.12
18	BLZ89330	1.3072981065480904	0.08191272736632	0.0771486091453226	0.06658639640614575	6.25
18	BLZ88730	1.152803850344545	0.0734025667865855	0.0651278350773903	0.05222413101591325	3.12
18	BLZ86820	1.258915792356862	0.0671606032835047	0.0670998168638895	0.05031514339335153	3.12
18	BLZ61930	1.1948122565058736	0.0869345308851637	0.0800467977279683	0.05917177863910336	3.12
18	BLZ62130	1.1710595731315587	0.0763706600224505	0.0746457170696746	0.05968098306180548	3.12
18	BLZ78630	1.280224271560537	0.079482689180495	0.0767860855369255	0.05869230049768799	9.38
18	BLZ63120	1.3907078257068466	0.0669699884202656	0.0652074366993633	0.053884558138340095	3.12
18	BLZ66130	1.4949120175048287	0.10464135501524	0.104520728334392	0.08119089283695229	6.25
18	BLZ67230	1.5162130082841367	0.101086339437499	0.0765272357272159	0.06181689747202952	6.25
18	BLZ68330	1.4999423654238175	0.110226825460307	0.0994067467629152	0.08147504066182305	15.62
18	BLZ69430	1.2450323445671345	0.0473431095805109	0.0458036009484937	0.03359962857241313	3.12
18	BLZ73320	1.3867161297625819	0.0689044303932489	0.0677007188795432	0.04733564985977417	3.12
18	BLZ73620	1.0823462802771007	0.0619317958851513	0.0605121056775851	0.044974921857540956	6.25
18	BLZ75920	1.0414484952712755	0.0646902318387351	0.0594063225419099	0.045615108744920474	3.12
18	BLZ97830	1.587478559290061	0.125237768350062	0.123211795849193	0.10224752360026958	0.0
18	BLZ63230	1.3193429253552484	0.0830967901288825	0.0791444310858172	0.062102715073136944	3.12
18	BLZ85830	1.5043105136556314	0.135996271477211	0.1326457867664	0.1109232012351823	0.0
18	BLZ39630	1.4677230570481576	0.100316561856692	0.0943785544988252	0.07568795900583007	3.12
18	BLZ57230	1.532109215987732	0.103416211184767	0.0953386049000884	0.07686674007209958	3.12
18	BLZ56220	1.3246408129427119	0.0702764830218637	0.0569501439342018	0.04640603737832502	3.12
18	BLZ54803	1.6211028743145122	0.129496163811341	0.117968719564648	0.09713204838673298	9.38
18	BLZ46330	1.4857762423891852	0.0796765525443985	0.079666785716701	0.06660419633115894	0.0
18	BLZ44330	1.5473708348078998	0.104499535962487	0.0948045258115131	0.08221230430620059	3.12
18	BLZ60630	1.3202848859146967	0.0720116407251071	0.0676073152087014	0.052125290991676974	0.0
18	BLZ82130	1.0725922528008807	0.0708736625562568	0.0682931353592634	0.04313575400575946	9.38
18	BLZ24630	1.0406560935236937	0.072798755885612	0.0717353938987106	0.054395561808478356	6.25
