Animal_ID,Pop_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
APPgoat28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CHAgoat177,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CHAgoat130,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
CHAgoat131,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
APPgoat29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CHAgoat133,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CHAgoat134,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
CHAgoat135,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
CHAgoat132,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
IT_ORO0006,13,0,0,0,0,1,1,0,1,1,1,0,0,0,2,0,0,1,0,1,0,0,1,3
IT_ORO0001,13,0,0,0,0,0,2,0,0,0,0,1,0,0,5,1,1,0,0,0,0,0,3,5
IT_ORO0002,13,0,0,0,0,2,3,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,3,5
IT_ORO0003,13,1,1,0,0,0,3,0,0,0,0,2,0,0,8,0,0,2,0,0,0,0,0,3
IT_ORO0004,13,0,0,0,0,1,4,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,5
IT_ORO0005,13,1,0,0,0,1,1,0,0,0,0,2,0,0,7,0,0,1,1,1,0,0,3,3
IT_ORO0007,13,1,0,1,0,3,1,0,0,0,0,1,1,0,4,0,0,0,1,0,0,0,2,4
IT_ORO0018,13,0,1,1,0,0,3,0,1,0,1,1,0,0,9,0,0,0,1,0,0,0,1,5
IT_ORO0009,13,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,5,1
IT_ORO0024,13,1,0,0,0,3,4,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,3
IT_ORO0022,13,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,1,1,1,0,0,1,5
IT_ORO0021,13,0,0,1,0,0,3,0,0,0,0,1,0,0,8,0,0,1,1,1,0,0,3,3
IT_ORO0020,13,0,1,0,0,0,3,0,0,1,1,1,0,0,7,0,2,1,1,0,0,0,1,2
IT_ORO0017,13,2,0,0,0,1,4,0,1,0,1,3,0,0,8,0,0,2,0,1,0,0,2,2
IT_ORO0016,13,0,2,0,0,1,3,0,0,0,0,0,0,0,6,1,0,0,2,0,0,0,3,3
IT_ORO0019,13,1,2,0,0,0,1,0,0,0,0,1,0,0,4,1,0,0,1,0,3,0,2,4
IT_ORO0008,13,0,0,0,0,0,4,0,1,0,0,1,0,0,7,2,2,0,0,1,1,0,0,6
IT_ORO0014,13,0,2,0,0,0,3,0,0,0,0,0,0,0,7,0,1,0,1,0,0,0,3,4
IT_ORO0013,13,0,0,0,0,4,2,1,1,0,1,1,0,0,5,0,1,1,3,0,0,0,2,5
IT_ORO0012,13,1,0,0,0,2,2,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,4
IT_ORO0011,13,0,0,0,0,2,2,0,0,0,0,2,1,0,5,0,0,0,1,0,0,0,1,5
IT_ORO0010,13,0,2,3,0,3,2,1,1,0,0,3,0,0,4,0,1,2,1,0,0,0,1,9
IT_ORO0015,13,0,0,0,0,2,4,1,1,0,0,2,0,0,3,0,0,0,2,0,0,0,3,6
IT_BIO0007,14,0,3,1,1,0,2,0,1,0,0,0,0,1,0,2,3,0,0,0,0,1,4,6
IT_BIO0001,14,1,0,0,0,1,2,1,1,0,0,0,0,3,0,0,3,0,2,0,4,0,2,4
IT_BIO0002,14,0,1,4,0,0,1,0,1,0,2,1,1,3,0,2,1,1,0,0,1,0,7,5
IT_BIO0003,14,0,1,0,2,1,2,1,0,1,0,1,0,1,0,2,4,2,1,0,2,1,7,6
IT_BIO0005,14,0,0,1,0,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,1,0,2,2
IT_BIO0006,14,0,2,0,1,0,0,0,1,0,1,0,1,2,0,0,3,1,0,1,1,0,4,4
IT_BIO0008,14,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3
IT_BIO0004,14,0,3,2,0,1,4,0,0,2,0,0,0,4,0,0,1,0,1,0,0,1,2,5
IT_BIO0010,14,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,8,2
IT_BIO0022,14,0,2,0,1,2,0,0,0,1,1,1,1,3,0,0,0,1,2,0,1,0,4,2
IT_BIO0009,14,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2
IT_BIO0024,14,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,1,3,1,0,3,0,3,7
IT_BIO0021,14,0,2,1,0,0,2,1,0,0,1,2,1,4,0,1,0,0,2,0,1,1,9,3
IT_BIO0020,14,0,3,0,0,1,1,0,0,1,0,1,0,4,0,1,1,0,1,1,0,0,3,5
IT_BIO0023,14,0,0,1,2,1,0,2,0,0,0,0,0,1,0,1,2,1,2,0,3,0,6,5
IT_BIO0018,14,2,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6
IT_BIO0019,14,0,1,1,1,1,0,0,0,0,0,1,0,3,0,2,3,0,1,0,3,0,5,4
IT_BIO0016,14,2,2,2,0,0,3,0,0,0,0,0,1,5,0,0,3,0,1,0,2,1,6,2
IT_BIO0015,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
IT_BIO0014,14,0,3,0,0,2,0,0,0,0,2,1,0,2,0,0,4,1,3,0,0,2,4,7
IT_BIO0013,14,1,1,1,0,0,4,0,1,1,1,0,0,1,0,2,1,1,3,0,1,2,6,9
IT_BIO0012,14,1,2,1,1,1,2,0,0,0,0,0,0,1,0,2,3,3,1,0,0,1,9,4
IT_BIO0011,14,2,1,0,2,2,2,1,1,1,0,1,0,2,0,1,1,0,3,0,3,0,4,8
IT_BIO0017,14,1,1,0,2,0,1,1,2,0,1,1,1,2,0,1,2,0,0,0,3,1,8,6
IT_ALP0053,15,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
IT_ALP0054,15,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IT_ALP0052,15,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IT_ALP0051,15,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
IT_ALP0050,15,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0049,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0044,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0047,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
IT_ALP0046,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
IT_ALP0045,15,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0
IT_ALP0043,15,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0042,15,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
IT_ALP0055,15,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IT_ALP0048,15,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
IT_ALP0056,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IT_ALP0073,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
IT_ALP0058,15,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
IT_ALP0041,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IT_ALP0072,15,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0071,15,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0070,15,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
IT_ALP0069,15,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1
IT_ALP0068,15,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0
IT_ALP0067,15,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
IT_ALP0066,15,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0065,15,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
IT_ALP0064,15,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
IT_ALP0063,15,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0062,15,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0061,15,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
IT_ALP0060,15,10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
IT_ALP0059,15,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0057,15,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0040,15,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0022,15,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
IT_ALP0038,15,13,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
IT_ALP0017,15,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
IT_ALP0016,15,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
IT_ALP0015,15,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
IT_ALP0014,15,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2
IT_ALP0013,15,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
IT_ALP0012,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
IT_ALP0011,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0018,15,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,3,1
IT_ALP0010,15,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
IT_ALP0008,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
IT_ALP0007,15,12,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
IT_ALP0006,15,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2
IT_ALP0005,15,3,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,1,4,0,2,3
IT_ALP0004,15,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0003,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2
IT_ALP0001,15,8,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,1,0,2,1
IT_ALP0009,15,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IT_ALP0039,15,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
IT_ALP0019,15,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,4,1
IT_ALP0021,15,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,1
IT_ALP0037,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
IT_ALP0036,15,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0035,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
IT_ALP0034,15,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
IT_ALP0033,15,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0032,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IT_ALP0031,15,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IT_ALP0020,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0
IT_ALP0030,15,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IT_ALP0028,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
IT_ALP0027,15,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
IT_ALP0026,15,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
IT_ALP0025,15,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1
IT_ALP0024,15,9,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
IT_ALP0023,15,10,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0074,15,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0029,15,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0075,15,10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
IT_ALP0092,15,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0077,15,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
IT_ALP0138,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0137,15,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
IT_ALP0136,15,8,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
IT_ALP0135,15,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
IT_ALP0134,15,7,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1
IT_ALP0133,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0132,15,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0
IT_ALP0139,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
IT_ALP0131,15,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0129,15,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IT_ALP0128,15,3,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
IT_ALP0127,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0126,15,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0125,15,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
IT_ALP0124,15,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0
IT_ALP0123,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
IT_ALP0130,15,2,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0
IT_ALP0140,15,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0141,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IT_ALP0143,15,3,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0
IT_ALP0160,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
IT_ALP0159,15,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IT_ALP0158,15,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
IT_ALP0157,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
IT_ALP0156,15,7,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
IT_ALP0155,15,4,1,3,1,0,1,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,2,3
IT_ALP0154,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
IT_ALP0153,15,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IT_ALP0152,15,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
IT_ALP0151,15,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
IT_ALP0150,15,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
IT_ALP0149,15,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IT_ALP0148,15,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0
IT_ALP0147,15,8,2,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
IT_ALP0146,15,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0145,15,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0144,15,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0122,15,3,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0121,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IT_ALP0120,15,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0119,15,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
IT_ALP0096,15,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
IT_ALP0095,15,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
IT_ALP0094,15,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0093,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0091,15,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
IT_ALP0090,15,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0089,15,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
IT_ALP0088,15,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0087,15,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
IT_ALP0086,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IT_ALP0084,15,6,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1
IT_ALP0083,15,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0082,15,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
IT_ALP0081,15,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0080,15,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
IT_ALP0079,15,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
IT_ALP0078,15,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
IT_ALP0097,15,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
IT_ALP0076,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0098,15,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
IT_ALP0100,15,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0118,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0117,15,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0116,15,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0115,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0114,15,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0113,15,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0112,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0111,15,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0110,15,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IT_ALP0109,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0108,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IT_ALP0106,15,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
IT_ALP0105,15,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0
IT_ALP0104,15,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0103,15,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0102,15,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0101,15,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0099,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
IT_ALP0107,15,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0085,15,2,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1
IT_VSS0005,16,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,5,0,0,1,4,1
IT_VSS0020,16,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,3,4,0,0,0,3,2
IT_VSS0019,16,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,4,3,0,1,0,2,1
IT_VSS0018,16,0,0,0,0,2,1,0,0,0,0,2,0,1,2,1,0,4,5,0,3,0,3,2
IT_VSS0017,16,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,4,4,0,2,0,3,2
IT_VSS0016,16,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,4,7,0,2,1,0,2
IT_VSS0015,16,0,0,0,1,0,1,0,1,0,0,0,0,0,4,1,0,5,6,1,1,1,3,1
IT_VSS0014,16,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,4,0,2,0,3,4
IT_VSS0013,16,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,4,0,1,0,2,3
IT_VSS0021,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,1,0,2,3
IT_VSS0012,16,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,5,4,1,2,1,4,2
IT_VSS0010,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,1,0,2,1
IT_VSS0009,16,0,0,0,0,1,0,0,1,0,0,0,0,1,3,2,0,7,6,1,2,2,2,3
IT_VSS0008,16,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,10,0,1,1,4,2
IT_VSS0001,16,0,1,0,1,0,1,1,0,0,1,1,0,0,2,3,0,3,6,0,0,0,5,4
IT_VSS0002,16,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,4,6,0,0,2,2,3
IT_VSS0003,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,2,1
IT_VSS0004,16,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,3,0,0,0,2,1
IT_VSS0007,16,3,1,1,0,1,0,0,1,0,0,0,0,2,2,0,0,0,5,0,0,0,2,2
IT_VSS0011,16,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,4,2,0,0,0,1,1
IT_VSS0006,16,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0,0,2,2,3
IT_VSS0022,16,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,5,4,1,1,0,1,1
IT_VSS0024,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,4,1,0,1,2,2
IT_VSS0023,16,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,6,0,1,0,1,3
PAZ16,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,6,0,0,0,0,3
PSS1,17,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,2,0,2,0,0,0,1,0
PAZ17,17,0,1,0,2,0,1,0,1,0,0,0,0,0,1,1,4,0,7,0,0,0,0,1
PAZ18,17,0,2,0,2,0,1,0,0,0,0,0,0,0,1,2,1,0,2,0,1,0,3,0
PAZ19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,3,0,3,0,2,2
PAZ20,17,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,6,0,3,0,0,0,2,2
PAZ21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,3,0,0,0
